source_id,target_id,source,target,weight
A5075337649,A5069727403,Nadjet Kamel,Marek Tiits,1
A5075337649,A5070511935,Nadjet Kamel,Sadok Ben Yahia,1
A5026563387,A5069727403,Tarmo Kalvet,Marek Tiits,1
A5026563387,A5070511935,Tarmo Kalvet,Sadok Ben Yahia,1
A5069727403,A5070511935,Marek Tiits,Sadok Ben Yahia,1
A5114206131,A5019987811,Kashish Kashish,Rajiv Tiwari,1
A5114206131,A5026150541,Kashish Kashish,Ankita Gaur,1
A5114206131,A5060605160,Kashish Kashish,Deepak Gupta,1
A5114206131,A5101867411,Kashish Kashish,Deepak Kumar,1
A5114206131,A5120162756,Kashish Kashish,Harshit Chahar,1
A5026150541,A5019987811,Ankita Gaur,Rajiv Tiwari,1
A5026150541,A5060605160,Ankita Gaur,Deepak Gupta,1
A5026150541,A5101867411,Ankita Gaur,Deepak Kumar,1
A5026150541,A5120162756,Ankita Gaur,Harshit Chahar,1
A5120162756,A5019987811,Harshit Chahar,Rajiv Tiwari,1
A5120162756,A5060605160,Harshit Chahar,Deepak Gupta,1
A5120162756,A5101867411,Harshit Chahar,Deepak Kumar,1
A5019987811,A5060605160,Rajiv Tiwari,Deepak Gupta,1
A5019987811,A5101867411,Rajiv Tiwari,Deepak Kumar,1
A5060605160,A5101867411,Deepak Gupta,Deepak Kumar,1
A5047033375,A5032910989,Ziguang Lu,Yeh-Cheng Chen,1
A5047033375,A5102026192,Ziguang Lu,Yi Qiu,1
A5102026192,A5032910989,Yi Qiu,Yeh-Cheng Chen,1
SCO_kia_g,SCO_bargsten_j,"Kia, G.","Bargsten, J.",1
SCO_kia_g,SCO_bedioui_k,"Kia, G.","Bedioui, K.",1
SCO_kia_g,SCO_charpy_e,"Kia, G.","Charpy, E.",1
SCO_kia_g,SCO_chernyavskiy_a,"Kia, G.","Chernyavskiy, A.",1
SCO_kia_g,SCO_cool_l_r,"Kia, G.","Cool, L.-R.",1
SCO_kia_g,SCO_fernandez_m,"Kia, G.","Fernandez, M.",1
SCO_kia_g,SCO_feyter_j_d,"Kia, G.","Feyter, J.D.",1
SCO_kia_g,SCO_kleinmann_c,"Kia, G.","Kleinmann, C.",1
SCO_kia_g,SCO_nassir_z,"Kia, G.","Nassir, Z.",1
SCO_kia_g,SCO_waterschoot_a,"Kia, G.","Waterschoot, A.",1
SCO_chernyavskiy_a,SCO_bargsten_j,"Chernyavskiy, A.","Bargsten, J.",1
SCO_chernyavskiy_a,SCO_bedioui_k,"Chernyavskiy, A.","Bedioui, K.",1
SCO_chernyavskiy_a,SCO_charpy_e,"Chernyavskiy, A.","Charpy, E.",1
SCO_chernyavskiy_a,SCO_cool_l_r,"Chernyavskiy, A.","Cool, L.-R.",1
SCO_chernyavskiy_a,SCO_fernandez_m,"Chernyavskiy, A.","Fernandez, M.",1
SCO_chernyavskiy_a,SCO_feyter_j_d,"Chernyavskiy, A.","Feyter, J.D.",1
SCO_chernyavskiy_a,SCO_kleinmann_c,"Chernyavskiy, A.","Kleinmann, C.",1
SCO_chernyavskiy_a,SCO_nassir_z,"Chernyavskiy, A.","Nassir, Z.",1
SCO_chernyavskiy_a,SCO_waterschoot_a,"Chernyavskiy, A.","Waterschoot, A.",1
SCO_bedioui_k,SCO_bargsten_j,"Bedioui, K.","Bargsten, J.",1
SCO_bedioui_k,SCO_charpy_e,"Bedioui, K.","Charpy, E.",1
SCO_bedioui_k,SCO_cool_l_r,"Bedioui, K.","Cool, L.-R.",1
SCO_bedioui_k,SCO_fernandez_m,"Bedioui, K.","Fernandez, M.",1
SCO_bedioui_k,SCO_feyter_j_d,"Bedioui, K.","Feyter, J.D.",1
SCO_bedioui_k,SCO_kleinmann_c,"Bedioui, K.","Kleinmann, C.",1
SCO_bedioui_k,SCO_nassir_z,"Bedioui, K.","Nassir, Z.",1
SCO_bedioui_k,SCO_waterschoot_a,"Bedioui, K.","Waterschoot, A.",1
SCO_feyter_j_d,SCO_bargsten_j,"Feyter, J.D.","Bargsten, J.",1
SCO_feyter_j_d,SCO_charpy_e,"Feyter, J.D.","Charpy, E.",1
SCO_feyter_j_d,SCO_cool_l_r,"Feyter, J.D.","Cool, L.-R.",1
SCO_feyter_j_d,SCO_fernandez_m,"Feyter, J.D.","Fernandez, M.",1
SCO_feyter_j_d,SCO_kleinmann_c,"Feyter, J.D.","Kleinmann, C.",1
SCO_feyter_j_d,SCO_nassir_z,"Feyter, J.D.","Nassir, Z.",1
SCO_feyter_j_d,SCO_waterschoot_a,"Feyter, J.D.","Waterschoot, A.",1
SCO_kleinmann_c,SCO_bargsten_j,"Kleinmann, C.","Bargsten, J.",1
SCO_kleinmann_c,SCO_charpy_e,"Kleinmann, C.","Charpy, E.",1
SCO_kleinmann_c,SCO_cool_l_r,"Kleinmann, C.","Cool, L.-R.",1
SCO_kleinmann_c,SCO_fernandez_m,"Kleinmann, C.","Fernandez, M.",1
SCO_kleinmann_c,SCO_nassir_z,"Kleinmann, C.","Nassir, Z.",1
SCO_kleinmann_c,SCO_waterschoot_a,"Kleinmann, C.","Waterschoot, A.",1
SCO_waterschoot_a,SCO_bargsten_j,"Waterschoot, A.","Bargsten, J.",1
SCO_waterschoot_a,SCO_charpy_e,"Waterschoot, A.","Charpy, E.",1
SCO_waterschoot_a,SCO_cool_l_r,"Waterschoot, A.","Cool, L.-R.",1
SCO_waterschoot_a,SCO_fernandez_m,"Waterschoot, A.","Fernandez, M.",1
SCO_waterschoot_a,SCO_nassir_z,"Waterschoot, A.","Nassir, Z.",1
SCO_fernandez_m,SCO_bargsten_j,"Fernandez, M.","Bargsten, J.",1
SCO_fernandez_m,SCO_charpy_e,"Fernandez, M.","Charpy, E.",1
SCO_fernandez_m,SCO_cool_l_r,"Fernandez, M.","Cool, L.-R.",1
SCO_fernandez_m,SCO_nassir_z,"Fernandez, M.","Nassir, Z.",1
SCO_charpy_e,SCO_bargsten_j,"Charpy, E.","Bargsten, J.",1
SCO_charpy_e,SCO_cool_l_r,"Charpy, E.","Cool, L.-R.",1
SCO_charpy_e,SCO_nassir_z,"Charpy, E.","Nassir, Z.",1
SCO_bargsten_j,SCO_cool_l_r,"Bargsten, J.","Cool, L.-R.",1
SCO_bargsten_j,SCO_nassir_z,"Bargsten, J.","Nassir, Z.",1
SCO_nassir_z,SCO_cool_l_r,"Nassir, Z.","Cool, L.-R.",1
A5088317335,A5027244342,L Wang,Jian Chai,1
A5088317335,A5101293402,L Wang,Lu-Ying Wen,1
A5027244342,A5101293402,Jian Chai,Lu-Ying Wen,1
A5057766675,A5100406178,Min-Seop Sim,Changhee Lee,1
A5057766675,A5112678694,Min-Seop Sim,Yul-Seong Kim,1
A5100406178,A5112678694,Changhee Lee,Yul-Seong Kim,1
A5101657766,A5022868897,Xiaoling Liu,Ahmad Yahya Dawod,1
A5071439309,A5100349392,Weijian Du,Cheng Cheng,1
A5071439309,A5100706983,Weijian Du,Mengjie Li,1
A5100349392,A5100706983,Cheng Cheng,Mengjie Li,1
A5101680725,A5041453048,Ruihan Wang,Dong Yang,1
A5101680725,A5100329487,Ruihan Wang,Ran Yan,1
A5101680725,A5119364507,Ruihan Wang,Tianyu Shang,1
A5119364507,A5041453048,Tianyu Shang,Dong Yang,1
A5119364507,A5100329487,Tianyu Shang,Ran Yan,1
A5041453048,A5100329487,Dong Yang,Ran Yan,1
A5100329487,A5045957624,Ran Yan,Ying Yang,1
A5100329487,A5070050188,Ran Yan,Shuaian Wang,1
SCO_kayisoglu_g,SCO_bolat_p,"Kayisoglu, G.","Bolat, P.",1
SCO_kayisoglu_g,SCO_bondarenko_a,"Kayisoglu, G.","Bondarenko, A.",1
SCO_kayisoglu_g,SCO_duzenli_e,"Kayisoglu, G.","Duzenli, E.",1
SCO_duzenli_e,SCO_bolat_p,"Duzenli, E.","Bolat, P.",1
SCO_duzenli_e,SCO_bondarenko_a,"Duzenli, E.","Bondarenko, A.",1
SCO_bolat_p,SCO_bondarenko_a,"Bolat, P.","Bondarenko, A.",1
A5010924780,A5054814598,Fengjie Xie,Shangguang Wang,1
A5010924780,A5068538575,Fengjie Xie,Xiaoyang Shen,1
A5068538575,A5054814598,Xiaoyang Shen,Shangguang Wang,1
A5072380113,A5035912951,Jinyi Li,Yuanyuan Zhou,1
A5100629264,A5011707731,Y. F. Yang,Abdul Hadi Azman,1
A5100629264,A5047296973,Y. F. Yang,Hawa Hishamuddin,1
A5047296973,A5011707731,Hawa Hishamuddin,Abdul Hadi Azman,1
A5109990654,A5029288578,Liu-Gao Fei,Miao Su,1
A5109990654,A5044373077,Liu-Gao Fei,Yanghua Jin,1
A5109990654,A5100746269,Liu-Gao Fei,Xin Liu,1
A5100746269,A5029288578,Xin Liu,Miao Su,1
A5100746269,A5044373077,Xin Liu,Yanghua Jin,1
A5044373077,A5029288578,Yanghua Jin,Miao Su,1
A5056554800,A5015824343,Shabnam Rekabi,Alexandre Dolgui,1
A5056554800,A5032511721,Shabnam Rekabi,Reza Tavakkoli‐Moghaddam,1
A5056554800,A5067142109,Shabnam Rekabi,Zeinab Sazvar,1
A5067142109,A5015824343,Zeinab Sazvar,Alexandre Dolgui,1
A5067142109,A5032511721,Zeinab Sazvar,Reza Tavakkoli‐Moghaddam,1
A5032511721,A5015824343,Reza Tavakkoli‐Moghaddam,Alexandre Dolgui,1
A5015553343,A5068211239,Na Yao,Guoming Lai,1
A5015553343,A5100347202,Na Yao,Ying Wang,1
A5015553343,A5100409069,Na Yao,Zhiwei Li,1
A5015553343,A5100671685,Na Yao,Yi Miao,1
A5015553343,A5100769917,Na Yao,Zhenyu Liu,1
A5100769917,A5068211239,Zhenyu Liu,Guoming Lai,1
A5100769917,A5100347202,Zhenyu Liu,Ying Wang,1
A5100769917,A5100409069,Zhenyu Liu,Zhiwei Li,1
A5100769917,A5100671685,Zhenyu Liu,Yi Miao,1
A5100347202,A5068211239,Ying Wang,Guoming Lai,1
A5100347202,A5100409069,Ying Wang,Zhiwei Li,1
A5100347202,A5100671685,Ying Wang,Yi Miao,1
A5100409069,A5068211239,Zhiwei Li,Guoming Lai,1
A5100409069,A5100671685,Zhiwei Li,Yi Miao,1
A5100671685,A5068211239,Yi Miao,Guoming Lai,1
A5100725701,A5112115802,Bing Luo,Hui Chen,1
A5040619951,A5022900499,Jin Gao,Wenbo Ma,1
A5040619951,A5100331004,Jin Gao,Xiang Li,1
A5100331004,A5022900499,Xiang Li,Wenbo Ma,1
A5015482418,A5077707700,Zhimin Zhan,Zhaosheng Yang,1
A5015482418,A5104313423,Zhimin Zhan,Weiwang Xu,1
A5015482418,A5107888726,Zhimin Zhan,Y. Cao,1
A5104313423,A5077707700,Weiwang Xu,Zhaosheng Yang,1
A5104313423,A5107888726,Weiwang Xu,Y. Cao,1
A5107888726,A5077707700,Y. Cao,Zhaosheng Yang,1
A5004703367,A5000375133,Shailik Sarkar,Thomas Mortier,1
A5004703367,A5001302445,Shailik Sarkar,Jade Saunders,1
A5004703367,A5006276834,Shailik Sarkar,Raquib Bin Yousuf,1
A5004703367,A5012693654,Shailik Sarkar,John Simeone,1
A5004703367,A5035052603,Shailik Sarkar,Naren Ramakrishnan,1
A5004703367,A5038002204,Shailik Sarkar,Chang‐Tien Lu,1
A5004703367,A5063375262,Shailik Sarkar,Linhan Wang,1
A5004703367,A5063762885,Shailik Sarkar,Victor Deklerck,1
A5004703367,A5067208329,Shailik Sarkar,Marigold Norman,1
A5004703367,A5068206659,Shailik Sarkar,Brian Mayer,1
A5004703367,A5079765505,Shailik Sarkar,Jakub Truszkowski,1
A5006276834,A5000375133,Raquib Bin Yousuf,Thomas Mortier,1
A5006276834,A5001302445,Raquib Bin Yousuf,Jade Saunders,1
A5006276834,A5012693654,Raquib Bin Yousuf,John Simeone,1
A5006276834,A5035052603,Raquib Bin Yousuf,Naren Ramakrishnan,1
A5006276834,A5038002204,Raquib Bin Yousuf,Chang‐Tien Lu,1
A5006276834,A5063375262,Raquib Bin Yousuf,Linhan Wang,1
A5006276834,A5063762885,Raquib Bin Yousuf,Victor Deklerck,1
A5006276834,A5067208329,Raquib Bin Yousuf,Marigold Norman,1
A5006276834,A5068206659,Raquib Bin Yousuf,Brian Mayer,1
A5006276834,A5079765505,Raquib Bin Yousuf,Jakub Truszkowski,1
A5063375262,A5000375133,Linhan Wang,Thomas Mortier,1
A5063375262,A5001302445,Linhan Wang,Jade Saunders,1
A5063375262,A5012693654,Linhan Wang,John Simeone,1
A5063375262,A5035052603,Linhan Wang,Naren Ramakrishnan,1
A5063375262,A5038002204,Linhan Wang,Chang‐Tien Lu,1
A5063375262,A5063762885,Linhan Wang,Victor Deklerck,1
A5063375262,A5067208329,Linhan Wang,Marigold Norman,1
A5063375262,A5068206659,Linhan Wang,Brian Mayer,1
A5063375262,A5079765505,Linhan Wang,Jakub Truszkowski,1
A5068206659,A5000375133,Brian Mayer,Thomas Mortier,1
A5068206659,A5001302445,Brian Mayer,Jade Saunders,1
A5068206659,A5012693654,Brian Mayer,John Simeone,1
A5068206659,A5035052603,Brian Mayer,Naren Ramakrishnan,1
A5068206659,A5038002204,Brian Mayer,Chang‐Tien Lu,1
A5068206659,A5063762885,Brian Mayer,Victor Deklerck,1
A5068206659,A5067208329,Brian Mayer,Marigold Norman,1
A5068206659,A5079765505,Brian Mayer,Jakub Truszkowski,1
A5000375133,A5001302445,Thomas Mortier,Jade Saunders,1
A5000375133,A5012693654,Thomas Mortier,John Simeone,1
A5000375133,A5035052603,Thomas Mortier,Naren Ramakrishnan,1
A5000375133,A5038002204,Thomas Mortier,Chang‐Tien Lu,1
A5000375133,A5063762885,Thomas Mortier,Victor Deklerck,1
A5000375133,A5067208329,Thomas Mortier,Marigold Norman,1
A5000375133,A5079765505,Thomas Mortier,Jakub Truszkowski,1
A5063762885,A5001302445,Victor Deklerck,Jade Saunders,1
A5063762885,A5012693654,Victor Deklerck,John Simeone,1
A5063762885,A5035052603,Victor Deklerck,Naren Ramakrishnan,1
A5063762885,A5038002204,Victor Deklerck,Chang‐Tien Lu,1
A5063762885,A5067208329,Victor Deklerck,Marigold Norman,1
A5063762885,A5079765505,Victor Deklerck,Jakub Truszkowski,1
A5079765505,A5001302445,Jakub Truszkowski,Jade Saunders,1
A5079765505,A5012693654,Jakub Truszkowski,John Simeone,1
A5079765505,A5035052603,Jakub Truszkowski,Naren Ramakrishnan,1
A5079765505,A5038002204,Jakub Truszkowski,Chang‐Tien Lu,1
A5079765505,A5067208329,Jakub Truszkowski,Marigold Norman,1
A5012693654,A5001302445,John Simeone,Jade Saunders,1
A5012693654,A5035052603,John Simeone,Naren Ramakrishnan,2
A5012693654,A5038002204,John Simeone,Chang‐Tien Lu,1
A5012693654,A5067208329,John Simeone,Marigold Norman,1
A5012693654,A5034277315,John Simeone,Niklas Elmqvist,1
A5012693654,A5053069327,John Simeone,Debanjan Datta,1
A5012693654,A5057684966,John Simeone,Linda Walker,1
A5012693654,A5070832445,John Simeone,Amelia Meadows,1
A5012693654,A5074308388,John Simeone,Nathan Self,1
A5012693654,A5082551606,John Simeone,Willow Outhwaite,1
A5067208329,A5001302445,Marigold Norman,Jade Saunders,1
A5067208329,A5035052603,Marigold Norman,Naren Ramakrishnan,1
A5067208329,A5038002204,Marigold Norman,Chang‐Tien Lu,1
A5001302445,A5035052603,Jade Saunders,Naren Ramakrishnan,1
A5001302445,A5038002204,Jade Saunders,Chang‐Tien Lu,1
A5038002204,A5035052603,Chang‐Tien Lu,Naren Ramakrishnan,1
A5035052603,A5034277315,Naren Ramakrishnan,Niklas Elmqvist,1
A5035052603,A5053069327,Naren Ramakrishnan,Debanjan Datta,1
A5035052603,A5057684966,Naren Ramakrishnan,Linda Walker,1
A5035052603,A5070832445,Naren Ramakrishnan,Amelia Meadows,1
A5035052603,A5074308388,Naren Ramakrishnan,Nathan Self,1
A5035052603,A5082551606,Naren Ramakrishnan,Willow Outhwaite,1
A5083950761,A5100629699,Zebin Zheng,Lingfeng Wang,1
A5032834464,A5051324930,Ketan Reddy,Subash Sasidharan,1
A5116875334,A5070638497,Marta Sarvas,Solomiya Ohinok,1
A5116875334,A5075288254,Marta Sarvas,Ihor Kulyniak,1
A5116875334,A5112726393,Marta Sarvas,Ivanna Havrylyuk,1
A5070638497,A5075288254,Solomiya Ohinok,Ihor Kulyniak,1
A5070638497,A5112726393,Solomiya Ohinok,Ivanna Havrylyuk,1
A5075288254,A5112726393,Ihor Kulyniak,Ivanna Havrylyuk,1
A5004220539,A5036198987,Sina Mirzaye Shirkoohi,Muhammad Mohiuddin,1
SCO_li_y,SCO_cao_y,"Li, Y.","Cao, Y.",1
A5084914044,A5010212844,Eric Ansong,Jonathan Nii Barnor Barnor,1
A5084914044,A5117298135,Eric Ansong,Issaku Abdul-Hafiz,1
A5117298135,A5010212844,Issaku Abdul-Hafiz,Jonathan Nii Barnor Barnor,1
A5044050936,A5090148836,Zhaowen Yuan,Fei Lei,1
A5090148836,A5047707686,Fei Lei,Yang Liu,1
A5090148836,A5115677947,Fei Lei,Wenbo Huangcheng,1
A5090148836,A5003008246,Fei Lei,Qi Liu,1
A5090148836,A5008345045,Fei Lei,Jian Liu,1
A5090148836,A5100587453,Fei Lei,Huan Yuan,1
A5100604164,A5119137542,Zhaohui Liu,Xue Rao,1
A5100872471,A5075130564,Jinlong Song,Xiaorui CHEN,1
A5100872471,A5100994648,Jinlong Song,Hui Peng,1
A5100994648,A5075130564,Hui Peng,Xiaorui CHEN,1
SCO_khakimova_m,SCO_asatova_s,"Khakimova, M.","Asatova, S.",1
SCO_khakimova_m,SCO_begmatov_d,"Khakimova, M.","Begmatov, D.",1
SCO_khakimova_m,SCO_temirov_o,"Khakimova, M.","Temirov, O.",1
SCO_khakimova_m,SCO_xakimova_x,"Khakimova, M.","Xakimova, X.",1
SCO_xakimova_x,SCO_asatova_s,"Xakimova, X.","Asatova, S.",1
SCO_xakimova_x,SCO_begmatov_d,"Xakimova, X.","Begmatov, D.",1
SCO_xakimova_x,SCO_temirov_o,"Xakimova, X.","Temirov, O.",1
SCO_asatova_s,SCO_begmatov_d,"Asatova, S.","Begmatov, D.",1
SCO_asatova_s,SCO_temirov_o,"Asatova, S.","Temirov, O.",1
SCO_temirov_o,SCO_begmatov_d,"Temirov, O.","Begmatov, D.",1
A5030577362,A5010528714,Mansur Eshov,Zоkir Mamadiyarоv,1
A5030577362,A5038953706,Mansur Eshov,Shoh Jakhon Khamdamov,1
A5030577362,A5110963594,Mansur Eshov,Sаmаriddin Mаkhmudov,1
A5030577362,A5118788793,Mansur Eshov,Ilkhomjon Pardayev,1
A5030577362,A5118788794,Mansur Eshov,Anvar Berdiev,1
A5030577362,A5118788795,Mansur Eshov,Malokhat Shakhobiddinova,1
A5110963594,A5010528714,Sаmаriddin Mаkhmudov,Zоkir Mamadiyarоv,1
A5110963594,A5038953706,Sаmаriddin Mаkhmudov,Shoh Jakhon Khamdamov,1
A5110963594,A5118788793,Sаmаriddin Mаkhmudov,Ilkhomjon Pardayev,1
A5110963594,A5118788794,Sаmаriddin Mаkhmudov,Anvar Berdiev,1
A5110963594,A5118788795,Sаmаriddin Mаkhmudov,Malokhat Shakhobiddinova,1
A5010528714,A5038953706,Zоkir Mamadiyarоv,Shoh Jakhon Khamdamov,1
A5010528714,A5118788793,Zоkir Mamadiyarоv,Ilkhomjon Pardayev,1
A5010528714,A5118788794,Zоkir Mamadiyarоv,Anvar Berdiev,1
A5010528714,A5118788795,Zоkir Mamadiyarоv,Malokhat Shakhobiddinova,1
A5118788793,A5038953706,Ilkhomjon Pardayev,Shoh Jakhon Khamdamov,1
A5118788793,A5118788794,Ilkhomjon Pardayev,Anvar Berdiev,1
A5118788793,A5118788795,Ilkhomjon Pardayev,Malokhat Shakhobiddinova,1
A5038953706,A5118788794,Shoh Jakhon Khamdamov,Anvar Berdiev,1
A5038953706,A5118788795,Shoh Jakhon Khamdamov,Malokhat Shakhobiddinova,1
A5118788794,A5118788795,Anvar Berdiev,Malokhat Shakhobiddinova,1
SCO_keno_w,SCO_szpytko_j,"Keno, W.","Szpytko, J.",1
A5103577439,A5059955897,Yu Zhang,Enrique A. Sánchez‐Pérez,1
A5103577439,A5062947895,Yu Zhang,Elena Sánchez-Arnau,1
A5062947895,A5059955897,Elena Sánchez-Arnau,Enrique A. Sánchez‐Pérez,1
A5009429508,A5021450480,Prosper Mensah,Alexandre Santos Pimenta,1
A5009429508,A5023895925,Prosper Mensah,Neyton de Oliveira Miranda,1
A5009429508,A5029501752,Prosper Mensah,Rafael Rodolfo de Melo,1
A5009429508,A5061491237,Prosper Mensah,Gladys Tuo,1
A5009429508,A5092885932,Prosper Mensah,Issah Chakurah,1
A5009429508,A5101846619,Prosper Mensah,Priscila Lira de Medeiros,1
A5009429508,A5110539931,Prosper Mensah,James Amponsah,1
A5009429508,A5118455646,Prosper Mensah,Emmanuel Minkah,1
A5009429508,A5118455647,Prosper Mensah,Isaac Buckman,1
A5009429508,A5118455648,Prosper Mensah,Martina Nikoi,1
A5009429508,A5118515016,Prosper Mensah,Samuel Dwamena Ampadu,1
A5021450480,A5023895925,Alexandre Santos Pimenta,Neyton de Oliveira Miranda,1
A5021450480,A5029501752,Alexandre Santos Pimenta,Rafael Rodolfo de Melo,1
A5021450480,A5061491237,Alexandre Santos Pimenta,Gladys Tuo,1
A5021450480,A5092885932,Alexandre Santos Pimenta,Issah Chakurah,1
A5021450480,A5101846619,Alexandre Santos Pimenta,Priscila Lira de Medeiros,1
A5021450480,A5110539931,Alexandre Santos Pimenta,James Amponsah,1
A5021450480,A5118455646,Alexandre Santos Pimenta,Emmanuel Minkah,1
A5021450480,A5118455647,Alexandre Santos Pimenta,Isaac Buckman,1
A5021450480,A5118455648,Alexandre Santos Pimenta,Martina Nikoi,1
A5021450480,A5118515016,Alexandre Santos Pimenta,Samuel Dwamena Ampadu,1
A5029501752,A5023895925,Rafael Rodolfo de Melo,Neyton de Oliveira Miranda,1
A5029501752,A5061491237,Rafael Rodolfo de Melo,Gladys Tuo,1
A5029501752,A5092885932,Rafael Rodolfo de Melo,Issah Chakurah,1
A5029501752,A5101846619,Rafael Rodolfo de Melo,Priscila Lira de Medeiros,1
A5029501752,A5110539931,Rafael Rodolfo de Melo,James Amponsah,1
A5029501752,A5118455646,Rafael Rodolfo de Melo,Emmanuel Minkah,1
A5029501752,A5118455647,Rafael Rodolfo de Melo,Isaac Buckman,1
A5029501752,A5118455648,Rafael Rodolfo de Melo,Martina Nikoi,1
A5029501752,A5118515016,Rafael Rodolfo de Melo,Samuel Dwamena Ampadu,1
A5110539931,A5023895925,James Amponsah,Neyton de Oliveira Miranda,1
A5110539931,A5061491237,James Amponsah,Gladys Tuo,1
A5110539931,A5092885932,James Amponsah,Issah Chakurah,1
A5110539931,A5101846619,James Amponsah,Priscila Lira de Medeiros,1
A5110539931,A5118455646,James Amponsah,Emmanuel Minkah,1
A5110539931,A5118455647,James Amponsah,Isaac Buckman,1
A5110539931,A5118455648,James Amponsah,Martina Nikoi,1
A5110539931,A5118515016,James Amponsah,Samuel Dwamena Ampadu,1
A5061491237,A5023895925,Gladys Tuo,Neyton de Oliveira Miranda,1
A5061491237,A5092885932,Gladys Tuo,Issah Chakurah,1
A5061491237,A5101846619,Gladys Tuo,Priscila Lira de Medeiros,1
A5061491237,A5118455646,Gladys Tuo,Emmanuel Minkah,1
A5061491237,A5118455647,Gladys Tuo,Isaac Buckman,1
A5061491237,A5118455648,Gladys Tuo,Martina Nikoi,1
A5061491237,A5118515016,Gladys Tuo,Samuel Dwamena Ampadu,1
A5092885932,A5023895925,Issah Chakurah,Neyton de Oliveira Miranda,1
A5092885932,A5101846619,Issah Chakurah,Priscila Lira de Medeiros,1
A5092885932,A5118455646,Issah Chakurah,Emmanuel Minkah,1
A5092885932,A5118455647,Issah Chakurah,Isaac Buckman,1
A5092885932,A5118455648,Issah Chakurah,Martina Nikoi,1
A5092885932,A5118515016,Issah Chakurah,Samuel Dwamena Ampadu,1
A5118515016,A5023895925,Samuel Dwamena Ampadu,Neyton de Oliveira Miranda,1
A5118515016,A5101846619,Samuel Dwamena Ampadu,Priscila Lira de Medeiros,1
A5118515016,A5118455646,Samuel Dwamena Ampadu,Emmanuel Minkah,1
A5118515016,A5118455647,Samuel Dwamena Ampadu,Isaac Buckman,1
A5118515016,A5118455648,Samuel Dwamena Ampadu,Martina Nikoi,1
A5118455647,A5023895925,Isaac Buckman,Neyton de Oliveira Miranda,1
A5118455647,A5101846619,Isaac Buckman,Priscila Lira de Medeiros,1
A5118455647,A5118455646,Isaac Buckman,Emmanuel Minkah,1
A5118455647,A5118455648,Isaac Buckman,Martina Nikoi,1
A5118455648,A5023895925,Martina Nikoi,Neyton de Oliveira Miranda,1
A5118455648,A5101846619,Martina Nikoi,Priscila Lira de Medeiros,1
A5118455648,A5118455646,Martina Nikoi,Emmanuel Minkah,1
A5118455646,A5023895925,Emmanuel Minkah,Neyton de Oliveira Miranda,1
A5118455646,A5101846619,Emmanuel Minkah,Priscila Lira de Medeiros,1
A5023895925,A5101846619,Neyton de Oliveira Miranda,Priscila Lira de Medeiros,1
A5101793913,A5048144500,Jiaqing Huang,Yang Liu,1
A5101793913,A5073530240,Jiaqing Huang,Osama Sohaib,1
A5101793913,A5108519670,Jiaqing Huang,M.T. Tu,1
A5048144500,A5073530240,Yang Liu,Osama Sohaib,1
A5048144500,A5108519670,Yang Liu,M.T. Tu,1
A5108519670,A5073530240,M.T. Tu,Osama Sohaib,1
A5009009342,A5006180780,Gulmira Saktaganova,Индира Сактаганова,1
A5009009342,A5014084195,Gulmira Saktaganova,Dinara Mukhiyayeva,1
A5009009342,A5018412745,Gulmira Saktaganova,G. Zhanseitova,1
A5009009342,A5027431350,Gulmira Saktaganova,A. Карипова,1
A5027431350,A5006180780,A. Карипова,Индира Сактаганова,1
A5027431350,A5014084195,A. Карипова,Dinara Mukhiyayeva,1
A5027431350,A5018412745,A. Карипова,G. Zhanseitova,1
A5014084195,A5006180780,Dinara Mukhiyayeva,Индира Сактаганова,1
A5014084195,A5018412745,Dinara Mukhiyayeva,G. Zhanseitova,1
A5018412745,A5006180780,G. Zhanseitova,Индира Сактаганова,1
A5112608348,A5081553874,Chih-Hsuan Wang,Hsin-Yen Chen,1
A5112608348,A5103438516,Chih-Hsuan Wang,Yan Lu,1
A5112608348,A5117488671,Chih-Hsuan Wang,Jia-Wei Jaw,1
A5103438516,A5081553874,Yan Lu,Hsin-Yen Chen,1
A5103438516,A5117488671,Yan Lu,Jia-Wei Jaw,1
A5117488671,A5081553874,Jia-Wei Jaw,Hsin-Yen Chen,1
A5118784436,A5052904447,John Pius,S. Murugan,1
A5001101947,A5050829129,Gulnar Lukhmanova,Rayhan K. Turysbekova,1
A5001101947,A5093071380,Gulnar Lukhmanova,Zheniskul A. Utebayeva,1
A5001101947,A5093695159,Gulnar Lukhmanova,Patima Abdikulova,1
A5001101947,A5119196173,Gulnar Lukhmanova,Elmira Akhatova,1
A5093071380,A5050829129,Zheniskul A. Utebayeva,Rayhan K. Turysbekova,1
A5093071380,A5093695159,Zheniskul A. Utebayeva,Patima Abdikulova,1
A5093071380,A5119196173,Zheniskul A. Utebayeva,Elmira Akhatova,1
A5093695159,A5050829129,Patima Abdikulova,Rayhan K. Turysbekova,1
A5093695159,A5119196173,Patima Abdikulova,Elmira Akhatova,1
A5050829129,A5119196173,Rayhan K. Turysbekova,Elmira Akhatova,1
A5100693079,A5101610998,Dinkneh Gebre Borojo,Weimin Huang,1
A5026919056,A5053326584,Changting Liu,Ying Jin,1
A5026919056,A5100357796,Changting Liu,Tao Chen,1
A5026919056,A5117806313,Changting Liu,Qiang Pu,1
A5100357796,A5053326584,Tao Chen,Ying Jin,1
